Time,Base_X_World,Base_Y_World,Base_Z_World,Base_Roll_W,Base_Pitch_W,Base_Yaw_W,EE_X_Base,EE_Y_Base,EE_Z_Base,EE_Roll_W,EE_Pitch_W,EE_Yaw_W
46.2504186630249,8.380304976870619,-9.491274212843582,0.0,0.0,0.0,-2.0040013938927914,0.47682600666107927,0.12494020837290332,0.7119423880299965,-1.775821068579651,-0.013009735320511341,2.425547817326237
46.3004994392395,8.356351238837908,-9.543065412961434,0.0,0.0,0.0,-2.004001393893499,0.476583104976769,0.12430449387304854,0.712371124893032,-1.7713872047744625,-0.011642033498160887,2.4007309622949715
46.350451946258545,8.344374369821523,-9.568961013020381,0.0,0.0,0.0,-2.0040013938938666,0.476583104976769,0.12430449387304854,0.712371124893032,-1.7713872047744625,-0.011642033498160887,2.4007309622949715
46.40052127838135,8.320420631788727,-9.620752213138255,0.0,0.0,0.0,-2.0040013938946233,0.47778489110450206,0.12260945599500545,0.7127651342200283,-1.7668943721728658,-0.010463970905923194,2.3754480478053104
46.4504177570343,8.30844376277231,-9.6466478131972,0.0,0.0,0.0,-2.0040013938950336,0.47930045986652897,0.1208897440328119,0.7130520466691035,-1.7638588878695591,-0.00966800563868219,2.357043866904865
46.5003387928009,8.284490024739402,-9.698439013315184,0.0,0.0,0.0,-2.0040013938952206,0.47930045986652897,0.1208897440328119,0.7130520466691035,-1.7630949493378316,-0.009457457091393381,2.3524439696394337
46.55055117607117,8.272513155722962,-9.724334613374136,0.0,0.0,0.0,-2.0040013938954013,0.48493521116779886,0.11852358182313621,0.7099947435518301,-1.760166709293415,-0.013790923217189879,2.3322962308624704
46.600475549697876,8.248559417690098,-9.776125813491973,0.0,0.0,0.0,-2.004001393895789,0.48493521116779886,0.11852358182313621,0.7099947435518301,-1.760166709293415,-0.013790923217189879,2.3322962308624704
46.65044116973877,8.236582548673656,-9.80202141355089,0.0,0.0,0.0,-2.0040013938959684,0.48897506857303846,0.11272799259066434,0.7109356443446286,-1.756842761591939,-0.014282284944569228,2.300467144392166
46.700478315353394,8.224605679657214,-9.827917013609806,0.0,0.0,0.0,-2.0040013938961496,0.48897506857303846,0.11272799259066434,0.7109356443446286,-1.756842761591939,-0.014282284944569228,2.300467144392166
46.7504825592041,8.200651941624313,-9.879708213727636,0.0,0.0,0.0,-2.00400139389651,0.4906133995244353,0.10921248830806554,0.7122457040297984,-1.7526630436650477,-0.016324325010993873,2.269528370081059
