time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ax,ay,az,imu_wx,imu_wy,imu_wz,v_bx,v_by,v_bz,w_bx,w_by,w_bz,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
97.06,1.3532295501526996e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.873351859704433e-19,-2.343241631989322e-16,1.0367967538542217e-13,-8.294496547945093e-14,-6.647827567675386e-14,7.465445375236715e-14,-6.857238369073447e-18,-0.007708075170019125,0.007855806737939109,-9.799970244936219,5.818331543155854e-07,1.1820847399558898e-05,1.3523773128419894e-05,0.7999999883703025,7.57620959147221e-12,0.0,0.0,0.0,-2.175951633180512e-12,2.535661570785252e-11,3.283399310600256,-3.2863867036379415,0.0029873930376670063,1.7918007573164602e-14,2.3180219985468003e-11
97.08,2.1843011139692315e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,1.5522345781403793e-19,-1.1801367955780387e-16,1.0365516333185575e-13,-8.290136418069688e-14,-6.657909213577319e-14,7.466089274433854e-14,4.5292542207752594e-18,-0.007695753534516239,0.00786632159365739,-9.799972706564914,6.983401594781178e-07,1.4467980447859252e-05,1.762955589699893e-05,0.7999999807425939,7.268542465620559e-12,0.0,0.0,0.0,-3.481980718983688e-12,2.43272043077681e-11,3.2833992792937647,-3.286386672302967,0.002987393009185474,1.6058233860443705e-14,2.0844779499584702e-11
97.1,-3.140001372575152e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,1.0708940511920988e-19,-1.5198886442724176e-18,1.0393798216441093e-13,-8.29393929473129e-14,-6.649992338267785e-14,7.467374383434059e-14,9.238621462314203e-18,-0.00768557155099609,0.007870375810571,-9.79997916907173,7.910608821430852e-07,1.6782264019907624e-05,2.1823321473620254e-05,0.799999971264411,7.095905022593389e-12,0.0,0.0,0.0,-4.0390837554078814e-12,2.3749545082898808e-11,3.283399240392674,-3.2863866333664826,0.0029873929737926747,1.5154592330132114e-14,1.9710017238296507e-11
97.12,-4.0424540939887915e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,9.578539804946676e-20,3.4370058899267465e-17,1.0388679858354657e-13,-8.293366980619831e-14,-6.654618762276825e-14,7.473299452770078e-14,-3.460406486628282e-17,-0.007679999310285905,0.007863831160654687,-9.799990999211072,8.351505617242548e-07,1.828783097576157e-05,2.5630094372772214e-05,0.7999999600861254,7.0236079417741596e-12,0.0,0.0,0.0,-4.071763541013693e-12,2.350847743227397e-11,3.2833991945140926,-3.2863865874461595,0.0029873929320511734,1.5377206283207232e-14,1.9436180984234524e-11
97.14,-4.1774509199549924e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.470409300929171e-19,1.3332966620845383e-16,1.0395737657136608e-13,-8.292606405287493e-14,-6.655385709572064e-14,7.466615607160255e-14,3.622833644341085e-17,-0.007682311725003123,0.007841567086945106,-9.800009668450741,7.980142882143749e-07,1.8343995127136486e-05,2.8357828567188188e-05,0.7999999476558012,7.021394109136446e-12,0.0,0.0,0.0,-3.765864318354233e-12,2.3501001434957537e-11,3.2833991434969407,-3.2863865363825897,0.0029873928856330068,1.5614848680137975e-14,1.9734604209585826e-11
97.16,2.239769957968847e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,4.230677065899373e-19,6.135630275263285e-18,1.0390227592592823e-13,-8.29436853031481e-14,-6.647852307910314e-14,7.467546213016307e-14,-4.374142640321941e-18,-0.007696628441401204,0.0077975723590560115,-9.800036625940926,6.390341644589886e-07,1.6133328839530072e-05,2.9062646682336472e-05,0.7999999348294196,7.064321810422049e-12,0.0,0.0,0.0,-3.2673079311654163e-12,2.364367432596645e-11,3.28339909085434,-3.286386483692091,0.002987392837735191,1.5698748155515645e-14,2.0375922305626825e-11
97.18,4.135938773249304e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.9199516657078983e-19,2.7167878899380867e-17,1.0389209981558829e-13,-8.297900310818355e-14,-6.644895849786776e-14,7.462017705055331e-14,2.077935532228955e-17,-0.007727870336541029,0.007725199151539826,-9.800073103161244,3.1015440301990066e-07,1.0665214395147803e-05,2.6526182316126907e-05,0.799999922991649,7.132825216294471e-12,0.0,0.0,0.0,-2.684874099363579e-12,2.387236944478102e-11,3.2833990422692847,-3.2863864350628313,0.0029873927935303557,1.7555168459945375e-14,2.1186962438416346e-11
97.2,3.398874818385447e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.9000906231578784e-19,8.151863863960231e-18,1.038982305779024e-13,-8.300513376564045e-14,-6.635878034004402e-14,7.465028940432734e-14,2.6367234260265586e-17,-0.007781591361184968,0.007617639041042071,-9.800119836571646,-2.4226858392550643e-07,8.030772106183318e-07,1.9254629718522494e-05,0.7999999141779424,7.212293593431192e-12,0.0,0.0,0.0,-2.0951061337105113e-12,2.4138204480040217e-11,3.2833990060957587,-3.2863863988563926,0.002987392760617005,1.8236508004275425e-14,2.2042565439334464e-11
97.22,2.9641439060298965e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.3200349794452e-19,1.9523763769650804e-17,1.0389404239329051e-13,-8.296680378107072e-14,-6.648384222969528e-14,7.46424168250709e-14,1.6812097480920204e-17,-0.007863636882251975,0.007468686052955263,-9.800176697007528,-1.0738770997095536e-06,-1.4674868372750316e-05,5.511763593309146e-06,0.79999991118341,7.292412746644506e-12,0.0,0.0,0.0,-1.5480046445646333e-12,2.4406670926666575e-11,3.283398993805575,-3.286386386555026,0.0029873927494328354,1.767546995794e-14,2.285822219294079e-11
97.24,2.436597173106551e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.3196792544617393e-19,-9.271534991812385e-18,1.0388524506036452e-13,-8.289413494981419e-14,-6.659467848402891e-14,7.468395931846315e-14,-2.6953396440155076e-17,-0.007979574228909285,0.007273851411646636,-9.80024222021367,-2.236463598696061e-06,-3.6970230543379194e-05,-1.6599201171970393e-05,0.7999999176374443,7.366504553690913e-12,0.0,0.0,0.0,-1.0722740155882846e-12,2.4654536616119807e-11,3.2833990202946546,-3.2863864130682066,0.002987392773533055,1.825168905389434e-14,2.3581818511366768e-11
97.26,1.2440743385174056e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.7536526208903e-19,5.789659709316297e-18,1.0392136935190921e-13,-8.29378115530563e-14,-6.655150677335553e-14,7.466521748401581e-14,9.96977064181929e-18,-0.0081338395040037,0.007031886361723663,-9.800313042314153,-3.769332884806467e-06,-6.710264540483767e-05,-4.898784512175874e-05,0.7999999380155925,7.430843403701799e-12,0.0,0.0,0.0,-6.802466994000652e-13,2.486977950175612e-11,3.283399103931753,-3.2863864967814016,0.002987392849629036,1.8721396756259113e-14,2.418908871317997e-11
97.28,1.5376365030385447e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.788525917418894e-19,-2.0382832689187414e-18,1.0388956734966989e-13,-8.293946825179994e-14,-6.653097237801868e-14,7.466469850662305e-14,2.2324448899765365e-17,-0.008328548975030173,0.0067467503670559465,-9.800383257857765,-5.687397386375226e-06,-0.00010568029938366481,-9.334452780439927e-05,0.7999999775520965,7.483888388090839e-12,0.0,0.0,0.0,-3.7282630189427553e-13,2.5047242687305206e-11,3.283399266199499,-3.286386659196787,0.0029873929972674186,1.910752249440679e-14,2.467397229621289e-11
97.3,3.1578206123281637e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.9518328889197784e-19,-2.082439960410484e-17,1.0388207796876209e-13,-8.28921770331169e-14,-6.65807002510561e-14,7.47157267835091e-14,-1.588124536011377e-17,-0.008561936408265884,0.0064300273493772585,-9.80044373751529,-7.965669718521785e-06,-0.00015259366321382188,-0.00015080606824326167,0.8000000420085059,7.52559914593123e-12,0.0,0.0,0.0,-1.4364591973935483e-13,2.5186789703592136e-11,3.2833995307447306,-3.2863869239827137,0.002987393237962855,1.940114993940482e-14,2.5042699694618947e-11
97.32,1.6110441347248082e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.441570623664973e-19,4.826239081376612e-18,1.0389841545695918e-13,-8.29532489731677e-14,-6.654111587450726e-14,7.461791763579049e-14,1.3496255460922558e-17,-0.008826402927331152,0.0061037379636095295,-9.80048146828245,-1.0520080283531919e-05,-0.00020662785848894605,-0.00022150379258127146,0.800000137246865,7.556898821944085e-12,0.0,0.0,0.0,1.7806473621340943e-14,2.5291507825269407e-11,3.2833999216267378,-3.286387315220364,0.002987393593605621,1.9613108574538514e-14,2.530887020960404e-11
97.34,-9.862231272968024e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,4.1717642073879865e-19,-1.8287184841010864e-17,1.038998249577125e-13,-8.29129610719012e-14,-6.660605899228084e-14,7.468003453167416e-14,5.4190526173404666e-18,-0.009106206989124732,0.005803417192643346,-9.800479011370323,-1.3184967584500413e-05,-0.0002649967089735164,-0.00030398478138579383,0.8000002685516411,7.579205205291417e-12,0.0,0.0,0.0,1.2361086984244915e-13,2.536613945454545e-11,3.2834004605342937,-3.2863878546182437,0.0029873940839291752,1.975679451836267e-14,2.5489306235028295e-11
97.36,-2.546369617226889e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.1840570824768044e-19,-6.600136283431457e-19,1.0385769797167541e-13,-8.29258381394089e-14,-6.647765717085499e-14,7.46648826598928e-14,-2.2487429934869838e-17,-0.009374882567610023,0.005581220190959767,-9.800414211455633,-1.5688200090260756e-05,-0.000322813045166804,-0.00039450790492985896,0.800000439644821,7.594065884594727e-12,0.0,0.0,0.0,1.8551167755309843e-13,2.541586147807852e-11,3.2834011627433632,-3.2863885574662164,0.002987394722832299,1.984568264833865e-14,2.5600929066177038e-11
97.38,-2.6810531387779386e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.445071143914325e-19,-5.3930439263067834e-18,1.0388452548731637e-13,-8.29119068090644e-14,-6.649076949558689e-14,7.46567937410371e-14,1.0102439836439416e-17,-0.00959255693571547,0.005508683179720425,-9.800260334241313,-1.762572126944658e-05,-0.0003725259620916025,-0.00048623280604893166,0.8000006513459582,7.603013284947774e-12,0.0,0.0,0.0,2.1423038228426582e-13,2.544580025670017e-11,3.2834020316176,-3.286389427130996,0.002987395513375387,1.9892393027804806e-14,2.5659586549412337e-11
97.4,-2.160988709379849e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,4.456878274527095e-19,2.2481917683239345e-18,1.0390313111286733e-13,-8.293276615233711e-14,-6.647988379203879e-14,7.464845521619712e-14,9.996262193073201e-18,-0.009703447853527952,0.005678600696893011,-9.799986854601562,-1.8438383395142977e-05,-0.0004033770371730366,-0.000568343553479056,0.80000089984646,7.607494702052524e-12,0.0,0.0,0.0,2.1922512350952523e-13,2.5460797517017874e-11,3.2834030515255916,-3.2863904479669483,0.00298739644133622,1.9908313025134123e-14,2.567957855081735e-11
97.42,-2.7291792951258604e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,5.078331652708563e-19,1.5524954897730296e-17,1.0392449127480157e-13,-8.29085934115772e-14,-6.655991845337358e-14,7.464116501488557e-14,3.1752408262593146e-17,-0.00963395397264242,0.0062052899404751736,-9.799561160433642,-1.739525117714494e-05,-0.00040095422261776425,-0.0006251802025399778,0.8000011745985519,7.608728732807413e-12,0.0,0.0,0.0,2.0813594230576652e-13,2.5464929976198706e-11,3.2834041791766464,-3.2863915766439944,0.0029873974673268536,1.9902773015406887e-14,2.5672621828641906e-11
97.44,-1.7799765554533322e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,5.870725916397022e-19,2.2648674532076042e-17,1.0392884374844972e-13,-8.293630546328964e-14,-6.640170464836485e-14,7.467994121293448e-14,2.216005477602616e-17,-0.009291909375801002,0.007222307169453494,-9.798951471003685,-1.3589083183638632e-05,-0.0003469539094926464,-0.0006354914633537936,0.800001455867861,7.607606049001901e-12,0.0,0.0,0.0,1.8647789353094628e-13,2.5461177319601637e-11,3.2834053335759807,-3.286392732093656,0.002987398517654365,1.9882537600795614e-14,2.5647211123113884e-11
97.46,-3.153365821464513e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,5.4347809229129e-19,-2.5467305429590466e-17,1.0391809790875649e-13,-8.285685922808207e-14,-6.643250624136366e-14,7.472478701633223e-14,-3.385742657148014e-17,-0.008567746686075442,0.008876477340286999,-9.798131285302741,-5.9513624273477575e-06,-0.00021929737229679278,-0.0005719698085442231,0.8000017120680674,7.604672499042265e-12,0.0,0.0,0.0,1.577248813404233e-13,2.5451365627545877e-11,3.283406385085468,-3.2863937845598565,0.002987399474367808,1.9851827322055132e-14,2.5608646418725382e-11
97.48,-6.320347965674979e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.587593637723661e-19,-4.875845671398088e-17,1.042468281964479e-13,-8.219839678196154e-14,-6.560024472445065e-14,7.470752834474236e-14,-4.689550247806223e-17,-0.007338490352739995,0.011316923585796607,-9.797085665257674,6.7041048901729926e-06,7.214833854392093e-06,-0.0004012851851166679,0.8000018970896069,7.600098384075148e-12,0.0,0.0,0.0,1.2329191990550684e-13,2.543748564173989e-11,3.2834071444599653,-3.28639454462527,0.0029874001652832965,2.0786445668170354e-14,2.5560422289434362e-11
97.5,-1.9656513331097185e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.042029260150697e-19,-3.874774509409188e-17,1.03886781227546e-13,-8.286228115124392e-14,-6.652181849095276e-14,7.470299536610855e-14,-3.476183217148505e-17,-0.005475661880341935,0.01467767430468637,-9.79581958855512,2.5598464402553154e-05,0.00035949164197463917,-8.489192687050518e-05,0.8000019479536933,7.593666099475128e-12,0.0,0.0,0.0,8.259914428535844e-14,2.541454594578752e-11,3.283407353218842,-3.286394753574084,0.0029874003552217763,1.9762682031559834e-14,2.549670099978102e-11
97.52,-1.6150200486651442e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.7522181223777374e-19,9.456657534687961e-19,1.038967446461007e-13,-8.292832318752589e-14,-6.643559877078635e-14,7.465596348518353e-14,9.950452533315581e-19,-0.0028582936692298434,0.019052431981004665,-9.794368455581616,5.185425301736934e-05,0.0008637368669767009,0.00041905980532444575,0.8000017832674319,7.584904532169649e-12,0.0,0.0,0.0,3.385758452105181e-14,2.5385233481366807e-11,3.283406677305372,-3.286394077045636,0.002987399740243604,1.970052563607247e-14,2.5418646975687425e-11
97.54,-1.8761597143202072e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.325617757706716e-19,9.879786913637829e-19,1.03854510290065e-13,-8.28744804783567e-14,-6.649435682972592e-14,7.465543338298215e-14,-8.464645203695814e-18,0.0006077204747807811,0.02446028047403971,-9.792810634436158,8.629935152646742e-05,0.001541772581177616,0.001152329819474276,0.8000013031215107,7.573243430843403e-12,0.0,0.0,0.0,-2.507598902212752e-14,2.5346219117485975e-11,3.2834047066668424,-3.2863921046141256,0.002987397947262943,1.9622527398908042e-14,2.5320699038529946e-11
97.56,-9.664428668143274e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.77856847886094e-19,-3.502635361324166e-17,1.0390580264234133e-13,-8.293186249847864e-14,-6.651452012153277e-14,7.471758268119244e-14,-3.552312676257368e-17,0.004962816430387224,0.030801564074088156,-9.791281647258282,0.00012919841598282316,0.0024058553844620166,0.0021513069267171674,0.8000003912499798,7.55805992539515e-12,0.0,0.0,0.0,-9.641602218021063e-14,2.529541872364377e-11,3.2834009641188193,-3.286388358660955,0.0029873945421146804,1.952526432744751e-14,2.5198558612035852e-11
97.58,-2.1587680397944824e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-7.587068231220281e-20,3.377691936043821e-18,1.0392820739795053e-13,-8.295001088017081e-14,-6.648767696618846e-14,7.465487217453267e-14,1.115239352624035e-18,0.010158680193365792,0.03780397093708176,-9.789989154709048,0.00017990493261611898,0.00345179211960863,0.0034394475724490105,0.799998920446569,7.538756232608482e-12,0.0,0.0,0.0,-1.820622202188664e-13,2.5230832061107756e-11,3.2833949275750705,-3.2863823166248705,0.0029873890497799037,1.940563087806807e-14,2.504832575227765e-11
97.6,-8.611274133007146e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-5.378302065632463e-20,-4.1839121343792274e-18,1.039129436097537e-13,-8.293939294731363e-14,-6.652775614744438e-14,7.470775915734469e-14,-2.1263932759776978e-17,0.01601466827260385,0.044960093790045765,-9.789227293167292,0.00023643285643444226,0.0046502663104594465,0.005017105909057704,0.7999967623801971,7.514918935578803e-12,0.0,0.0,0.0,-2.8287214603960045e-13,2.515107569852911e-11,3.283386070332858,-3.2863734513239176,0.002987380991039387,1.926184257395915e-14,2.486775946507624e-11
97.62,-8.611391315419379e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-1.2931661453699257e-19,-9.037439148069185e-18,1.0386431750467897e-13,-8.294745052756693e-14,-6.648631625324636e-14,7.465652015727597e-14,-2.78763535978051e-17,0.022166433887084794,0.05145952117849038,-9.789388197500658,0.0002949564194803166,0.005936461133332387,0.00684857043541328,0.7999938030402757,7.486472537566211e-12,0.0,0.0,0.0,-3.9801329990892665e-13,2.505589678262796e-11,3.283373924464315,-3.2863612944044855,0.0029873699401500742,1.9094361080246952e-14,2.4657439396948538e-11
97.64,7.62726627853361e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-7.690047383969544e-20,2.257415740921664e-18,1.0392220060701797e-13,-8.294797765898535e-14,-6.64772860673474e-14,7.46950984850725e-14,4.4257994249566114e-18,0.028008835106556086,0.05612090659461776,-9.790967691719036,0.0003492606110547388,0.007198326120682285,0.0088463688631872,0.7999899650254008,7.45387344310545e-12,0.0,0.0,0.0,-5.241711203115071e-13,2.494682207886782e-11,3.2833581722947933,-3.2863455279028893,0.002987355608076438,1.8907041727460072e-14,2.442220687491634e-11
97.66,6.5953624334674e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-3.590546202531399e-20,-1.7725371087978458e-17,1.0387188773649037e-13,-8.295972515916778e-14,-6.645093771670892e-14,7.471682576264488e-14,-4.621118527681149e-17,0.032637078324956874,0.05733251185164119,-9.794561173079247,0.00039018359193112315,0.008264198834425193,0.010853279516580907,0.7999852377105074,7.418479428598577e-12,0.0,0.0,0.0,-6.539706940438267e-13,2.4828394166501276e-11,3.2833387702163797,-3.286326108171541,0.0029873379551419096,1.870937474075266e-14,2.4173979391441675e-11
97.68,1.0285493383781472e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-4.6355651605148495e-20,-1.4994073283803845e-18,1.0387447787603935e-13,-8.293969416526703e-14,-6.650920097094023e-14,7.46368654410362e-14,5.760514074749999e-19,0.034792482286447844,0.05301341088960347,-9.800844721204298,0.00040511638617493975,0.008890971270235736,0.012623019942432909,0.7999797159195448,7.382958109140019e-12,0.0,0.0,0.0,-7.743080416326074e-13,2.4709538125981145e-11,3.283316107410195,-3.2863034247456566,0.0029873173354419795,1.85189023855194e-14,2.3934786006397982e-11
97.7,1.423576514591217e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-8.964663188391598e-20,9.744675278427652e-18,1.0389609115520285e-13,-8.29733552715589e-14,-6.6454896154363e-14,7.467394040850312e-14,2.10770973778844e-17,0.032822239820796274,0.04061176697764917,-9.810535536185931,0.00037765455765939506,0.008754587846467099,0.01380129190102568,0.7999736470160165,7.351585151204764e-12,0.0,0.0,0.0,-8.653281555379458e-13,2.4604559370382397e-11,3.2832911991177087,-3.2862784937904195,0.0029872946726916413,1.8362827350885904e-14,2.3738787140262817e-11
97.72,1.7755656872344554e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-1.2384352869520077e-19,1.6717168029354974e-17,1.0386812515103757e-13,-8.296657786760759e-14,-6.643361955196899e-14,7.464893649882114e-14,1.5904888682949416e-17,0.02466604494180021,0.017161130859713842,-9.824325101792683,0.00028753049963873835,0.007445369006829931,0.013909756269977345,0.7999674852203212,7.330492910514129e-12,0.0,0.0,0.0,-8.997504065540954e-13,2.453397563625429e-11,3.2832659095726364,-3.286253181235715,0.0029872716630594447,1.8279212446441783e-14,2.3633781158539047e-11
97.74,6.730080490326008e-20,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-1.5029030520458596e-19,2.13277819960014e-17,1.0389795309761331e-13,-8.2960402899563e-14,-6.645749387907479e-14,7.466272412429884e-14,1.635933275870995e-17,0.007886283609217249,-0.020579846082385073,-9.842778193366314,0.00011099174482508001,0.0044714447056180655,0.012336583538698416,0.7999619503915707,7.327867986612118e-12,0.0,0.0,0.0,-8.425263080963862e-13,2.4525178082107314e-11,3.2832431932561725,-3.2862304442508643,0.0029872509946729936,1.831777954431853e-14,2.368220770592223e-11
97.76,1.543374190911315e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-6.010863873918459e-20,-3.646679287961305e-18,1.0386538947986267e-13,-8.296672847658438e-14,-6.644648447434759e-14,7.465873312872415e-14,5.189149905603077e-18,-0.020237632348324913,-0.0758751372969122,-9.866191280596926,-0.0001781726683439299,-0.0007255971844491087,0.008338440623260493,0.7999580864076512,7.35411878008026e-12,0.0,0.0,0.0,-6.506694835473402e-13,2.4612992029694706e-11,3.2832273345033105,-3.286214571068954,0.0029872365656241854,1.8540491474511165e-14,2.3961878480203596e-11
97.78,1.5787795966087522e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-4.452761920035902e-20,1.1244482791780068e-17,1.0390572653469497e-13,-8.293848929345373e-14,-6.651761265095698e-14,7.468477067288027e-14,2.9645888262234043e-18,-0.06252673478172363,-0.15161515900596362,-9.894405354635587,-0.0006067239324345746,-0.008737976932194297,0.0010600604125518942,0.7999573116063738,7.421977835496965e-12,0.0,0.0,0.0,-2.733931690232307e-13,2.4840019514168166e-11,3.283224154525894,-3.2862113881982427,0.002987233672328638,1.9021715275463536e-14,2.456618227963125e-11
97.8,2.0896166934402384e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,1.1380270930177586e-19,8.52028419816582e-18,1.0389091766758289e-13,-8.295942394121465e-14,-6.651959186978461e-14,7.463669500474906e-14,1.6940699181283576e-17,-0.12160531521711028,-0.24974583102625653,-9.926571138141046,-0.0011989291687767446,-0.020136449260265674,-0.010421224777511442,0.7999614505301371,7.54630717203695e-12,0.0,0.0,0.0,3.463583254486408e-13,2.5255988101258826e-11,3.2832411417006213,-3.2862283908287098,0.0029872491280679243,1.9846484074799252e-14,2.5601902358896194e-11
97.82,3.458135161324169e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,1.4869228554929166e-19,-1.2774903337910613e-17,1.0393060284853001e-13,-8.300671515989767e-14,-6.637943843657105e-14,7.465881618670817e-14,-7.809913564215209e-18,-0.1994621964075922,-0.37049666907568296,-9.960869459649532,-0.0019721271227749254,-0.03538680890773401,-0.027017603948483553,0.799972732542665,7.743344184062335e-12,0.0,0.0,0.0,1.2678262967998882e-12,2.5914783894056852e-11,3.2832874458917924,-3.286274737149639,0.0029872912578255677,2.2329215530768015e-14,2.7182077301967963e-11
97.84,3.405917639842018e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,2.6384716282492443e-19,1.8611310683754933e-17,1.0391839791952081e-13,-8.294278164928957e-14,-6.649386202502937e-14,7.464058090875035e-14,2.2368570050844318e-17,-0.2968462603995549,-0.5113922113829769,-9.994196744697607,-0.002930681982087049,-0.05473285241629867,-0.04951067003232236,0.7999937389657048,8.029281634146126e-12,0.0,0.0,0.0,2.5454670958442406e-12,2.6871476877610586e-11,3.283373661487145,-3.2863610311880445,0.0029873697008770375,2.4108493211042097e-14,2.94164110705729e-11
97.86,4.687762090063558e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.9426627752833133e-19,3.712261251161127e-17,1.0388422288935959e-13,-8.294443834803328e-14,-6.647431723910907e-14,7.462336014789403e-14,5.1330035333683405e-17,-0.4124792622647826,-0.6660494429372014,-10.02183551078036,-0.004058181268760254,-0.07804169801465513,-0.07838048999044124,0.8000272765691402,8.418116264929831e-12,0.0,0.0,0.0,4.218969689274871e-12,2.8172458442580113e-11,3.283511308169746,-3.28649880310815,0.00298749493837842,2.5985892689893912e-14,3.2391161669243285e-11
97.88,4.207047869376401e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,3.4716341100588594e-19,7.533681757020895e-18,1.0388268510517269e-13,-8.294654687370704e-14,-6.646936919204065e-14,7.467874157044787e-14,-1.481840314381424e-18,-0.5420823544796222,-0.822792176473307,-10.03714275293302,-0.005307873146140079,-0.10460978866746942,-0.1135768577599453,0.8000761520770041,8.918658428479414e-12,0.0,0.0,0.0,6.299981795368653e-12,2.984721242128182e-11,3.283711905434463,-3.2866995828858094,0.0029876774513188913,2.946804183349322e-14,3.61466612588702e-11
97.9,1.786355073813075e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,1.3686271957434857e-19,-3.192119210681764e-17,1.0386594972272777e-13,-8.2953023059705e-14,-6.648136820618194e-14,7.467799016030412e-14,-2.4499942671906906e-17,-0.6772340816684761,-0.9631535897710842,-10.031305256538195,-0.006591556400107411,-0.13293189141051784,-0.15422905033570386,0.8001428205813521,9.530662469768812e-12,0.0,0.0,0.0,8.75564839650764e-12,3.1895367997648683e-11,3.2839855295909026,-3.286973455998534,0.0029879264075990783,3.183001969463136e-14,4.065057222566404e-11
97.92,1.5680704014867882e-19,-1.5699999999950398,1.5700000000125558,-1.5699999999842706,-1.5700000000000145,-1.2979056190356386e-20,1.774187002803358e-17,1.0390991719873552e-13,-8.291348820332193e-14,-6.659999763464825e-14,7.467317808956619e-14,5.745191148236571e-18,-0.8041086462927848,-1.0603919426633925,-9.9932299123299,-0.007767449421535306,-0.16044133456471346,-0.19829605243542014,0.8002288813908056,1.0239878638659988e-11,0.0,0.0,0.0,1.1488273672529365e-11,3.426836732164402e-11,3.284338744600166,-3.2873269923796307,0.0029882477794277752,3.5895706869357263e-14,4.575619677790762e-11
97.94,-2.316672482945635e-13,-1.5688676589809505,1.5714858967180505,-1.5699999999819965,-1.5699999999998395,3.755532213048105e-13,-1.4024299028938396e-11,-0.0125815668254427,-0.0165099634302554,-7.816083468382279e-11,-1.515871587596477e-11,-3.527505436189127e-12,-0.9050588106564663,-1.0848775596922053,-9.915000584863439,-0.008629179989208523,-0.18355675930823206,-0.2424271806320344,0.8003343991463727,1.1014043799915021e-11,0.0,0.0,0.0,1.4321139685245275e-11,3.743480022691568e-11,3.284760296408725,-3.291998648605986,0.007238352197218447,1.7681974483799959e-13,5.17557468796511e-11
