time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
31.300000000,-0.295150000,-0.302781304,-0.112350000,-0.107565648,0.480900000,0.460451251,-1.570796338,-1.795019876,-0.000010948,-0.004959929,1.570874581,1.519672793
31.350000000,-0.295150000,-0.302841043,-0.112350000,-0.107263826,0.480900000,0.460489394,-1.570796338,-1.795512566,-0.000010948,-0.005287938,1.570874581,1.514550188
31.400000000,-0.295150000,-0.304030532,-0.112350000,-0.106834349,0.480900000,0.460631298,-1.570796338,-1.794841247,-0.000010948,-0.004521139,1.570874581,1.511525362
31.450000000,-0.295150000,-0.305297194,-0.112350000,-0.106594480,0.480900000,0.460795459,-1.570796338,-1.793710362,-0.000010948,-0.003118823,1.570874581,1.510546713
31.500000000,-0.295150000,-0.306217373,-0.112350000,-0.106482535,0.480900000,0.460933905,-1.570796338,-1.792594840,-0.000010948,-0.001461373,1.570874581,1.510917412
31.550000000,-0.295150000,-0.306268899,-0.112350000,-0.105980072,0.480900000,0.460986715,-1.570796338,-1.792327770,-0.000010948,-0.000439132,1.570874581,1.510258395
31.600000000,-0.295150000,-0.305485469,-0.112350000,-0.105420019,0.480900000,0.460937933,-1.570796338,-1.793189597,-0.000010948,-0.000565249,1.570874581,1.507441606
31.650000000,-0.295150000,-0.304751029,-0.112350000,-0.104771842,0.480900000,0.460860365,-1.570796338,-1.794456169,-0.000010948,-0.001506628,1.570874581,1.503252342
31.700000000,-0.295150000,-0.304620783,-0.112350000,-0.104355554,0.480900000,0.460821279,-1.570796338,-1.795382567,-0.000010948,-0.002701347,1.570874581,1.499637325
31.750000000,-0.295150000,-0.305486635,-0.112350000,-0.104456519,0.480900000,0.460882852,-1.570796338,-1.795091737,-0.000010948,-0.003152824,1.570874581,1.499405056
31.800000000,-0.295150000,-0.306524286,-0.112350000,-0.104837598,0.480900000,0.460988121,-1.570796338,-1.794125503,-0.000010948,-0.002873072,1.570874581,1.501878699
31.850000000,-0.295150000,-0.307334992,-0.112350000,-0.105356019,0.480900000,0.461093219,-1.570796338,-1.792940047,-0.000010948,-0.002169681,1.570874581,1.506036189
31.900000000,-0.295150000,-0.310357293,-0.112350000,-0.106097742,0.480900000,0.457496045,-1.570796338,-1.788564287,-0.000010948,0.004315204,1.570874581,1.529440725
31.950000000,-0.295150000,-0.323503245,-0.112350000,-0.093656027,0.480900000,0.461554216,-1.570796338,-1.769304655,-0.000010948,0.006423516,1.570874581,1.553532823
32.000000000,-0.295150000,-0.347051482,-0.112350000,-0.080768979,0.480900000,0.459943807,-1.570796338,-1.729900776,-0.000010948,-0.009130033,1.570874581,1.591501392
32.050000000,-0.295150000,-0.354802939,-0.112350000,-0.084797061,0.480900000,0.462210455,-1.570796338,-1.700300951,-0.000010948,-0.036722611,1.570874581,1.638079680
32.100000000,-0.295150000,-0.348217440,-0.112350000,-0.095913341,0.480900000,0.465871421,-1.570796338,-1.697250415,-0.000010948,-0.059084610,1.570874581,1.676122157
