q1,q2,q3,q4,q5,q6,qw,qx,qy,qz,wx,wy,wz
3.0327879287073796e-13,-1.569999999995519,1.5700002964694266,-1.569999999983992,-1.5699999999999181,-1.7161324126168338e-14,0.5079647017795654,4.3237411502119483e-07,2.0921972568514309e-07,-0.8613778855680976,-3.290647864206636e-08,-9.65352171561995e-06,-0.1611668654542853
2.9118505135551034e-13,-1.5699999999954923,1.5700002668237407,-1.5699999999840075,-1.569999999999916,-1.7308272260439e-14,0.507265960545448,3.927195901320253e-07,1.8657593482809897e-07,-0.8617895597370135,-6.401493461603934e-08,-8.730702134643439e-06,-0.16302793174179908
2.794066022694919e-13,-1.5699999999954675,1.5700002401426234,-1.5699999999840226,-1.5699999999999137,-1.733598537598705e-14,0.506559112031164,3.5675029336518536e-07,1.6628194824630985e-07,-0.8622052342789639,-9.371809206644723e-08,-7.896113809312438e-06,-0.16478444574576018
2.6796564894153924e-13,-1.569999999995443,1.5700002161296163,-1.569999999984036,-1.5699999999999115,-1.7260744089803754e-14,0.5058445860586825,3.2411185489524406e-07,1.481168116404808e-07,-0.8626246314330429,-1.220888200220768e-07,-7.141309485280566e-06,-0.1664407860276455
2.568795888659589e-13,-1.5699999999954204,1.5700001945179105,-1.5699999999840493,-1.5699999999999092,-1.7097155661247365e-14,0.5051227941783409,2.9448382425110385e-07,1.3188072549157763e-07,-0.8630474858322459,-1.4918678300935866e-07,-6.458659339124176e-06,-0.16800138605088275
2.461612585763448e-13,-1.5699999999953982,1.570000175067376,-1.5699999999840626,-1.569999999999907,-1.685846857330347e-14,0.504394129527348,2.675764288504541e-07,1.1739298774672498e-07,-0.8634735445271403,-1.7508145209929543e-07,-5.841253279025507e-06,-0.1694706837674181
2.358197446965657e-13,-1.5699999999953778,1.5700001575618945,-1.5699999999840748,-1.569999999999907,-1.655666172854246e-14,0.5036589668798417,2.4312874795895034e-07,1.0448993663821067e-07,-0.8639025668913479,-1.9938086069676483e-07,-5.282344084082263e-06,-0.17085308073538258
2.2586043726318323e-13,-1.5699999999953578,1.5700001418069616,-1.569999999984086,-1.569999999999907,-1.6202505069573528e-14,0.5029176628510614,2.2090800038721252e-07,9.302289105710413e-08,-0.8643343244326059,-2.2228266017584167e-07,-4.776450554962699e-06,-0.1721529100039636
2.1717580469415858e-13,-1.56999999999534,1.5700001276275217,-1.569999999984097,-1.5699999999999057,-1.5996320932969136e-14,0.5021703211582355,2.0069869524870104e-07,8.285766091826119e-08,-0.8647687370319235,-2.443040003848804e-07,-4.3195973844827765e-06,-0.17356526349296525
2.1217677519027844e-13,-1.5699999999953256,1.5700001148660254,-1.5699999999841057,-1.569999999999901,-1.6456260033392395e-14,0.5014149993127186,1.823032848303783e-07,7.387186755831612e-08,-0.8652069107815706,-2.6517897250817527e-07,-3.906738822649275e-06,-0.17562249233927937
2.1044662880929806e-13,-1.5699999999953145,1.5700001033806794,-1.5699999999841123,-1.5699999999998935,-1.7487106855141358e-14,0.5006489024459141,1.6554698672674725e-07,6.59557234803424e-08,-0.8656504354990355,-2.8492531675414536e-07,-3.5332718183374907e-06,-0.1782958323911497
2.0977803388269651e-13,-1.5699999999953056,1.570000093043868,-1.5699999999841172,-1.5699999999998855,-1.839757363902961e-14,-0.4998703783801968,-1.502734841250955e-07,-5.9011676542132217e-08,0.8661002279286231,-3.040116132911831e-07,-3.194542619153341e-06,-0.18095197647924216
2.0782909770559424e-13,-1.569999999995296,1.5700000837407364,-1.569999999984123,-1.5699999999998795,-1.8452687735096515e-14,-0.49908180132141833,-1.363416584485234e-07,-5.295249839292166e-08,0.8665548774253982,-3.224995053592566e-07,-2.8879677514023336e-06,-0.1828446341867651
2.0502709236695747e-13,-1.5699999999952863,1.5700000753679184,-1.5699999999841294,-1.569999999999875,-1.7883092874181473e-14,-0.49828615388623854,-1.236218953603611e-07,-4.7697076784241155e-08,0.8670126347667848,-3.4014429752666645e-07,-2.6105136088161307e-06,-0.18411890402410788
2.0141288438756563e-13,-1.5699999999952758,1.5700000678323818,-1.569999999984136,-1.5699999999998724,-1.7133125850476894e-14,-0.49748526005581944,-1.1199916810515106e-07,-4.317063373301843e-08,0.8674724295487317,-3.565734208125779e-07,-2.359232947420207e-06,-0.1851559457602485
1.9708638212347526e-13,-1.569999999995265,1.5700000610504001,-1.5699999999841427,-1.5699999999998702,-1.634821896164357e-14,-0.4966797083407425,-1.0136823349984753e-07,-3.93059436243156e-08,0.8679339072317334,-3.722377418645005e-07,-2.13188915109884e-06,-0.18608330233695583
1.9221528979054354e-13,-1.5699999999952539,1.570000054946616,-1.5699999999841494,-1.5699999999998682,-1.5545132360517392e-14,-0.4958699371605438,-9.163332100020221e-08,-3.6042422294055007e-08,0.8683968018252882,-3.871457548799218e-07,-1.9261913395835556e-06,-0.18691399669574627
1.8694133077310074e-13,-1.5699999999952428,1.5700000494532103,-1.569999999984156,-1.5699999999998682,-1.473676257772996e-14,-0.49505633354919515,-8.270794702662306e-08,-3.332509799691573e-08,0.8688608787445895,-4.013063580058292e-07,-1.7400582180847676e-06,-0.18765931365440552
1.8138338226927124e-13,-1.5699999999952317,1.570000044509145,-1.5699999999841627,-1.5699999999998682,-1.3933634200938812e-14,-0.4942392399531465,-7.451404891103201e-08,-3.110405871016412e-08,0.8693259306442719,-4.1472056521720025e-07,-1.5716144759372729e-06,-0.18832905395257363
1.7564109456788944e-13,-1.5699999999952206,1.5700000400594867,-1.5699999999841694,-1.5699999999998682,-1.3143689058491259e-14,-0.49341896004348296,-6.698117559353148e-08,-2.933397151718569e-08,0.8697917738571702,-4.273978919676605e-07,-1.419167723210198e-06,-0.18893174870896487
1.6979745639958894e-13,-1.56999999999521,1.5700000360547923,-1.569999999984176,-1.5699999999998682,-1.2373093611229686e-14,-0.492595763694873,-6.004577201092739e-08,-2.797362640808128e-08,0.8702582453443694,-4.393393590198424e-07,-1.2811723507836685e-06,-0.1894748402549438
1.6392111908678957e-13,-1.5699999999952,1.5700000324505687,-1.569999999984182,-1.5699999999998697,-1.1626288866449071e-14,-0.49176989125744136,-5.365052461140886e-08,-2.6985530848142613e-08,0.8707252000790149,-4.505471258810085e-07,-1.1562462503363876e-06,-0.1899648359802399
1.5806823371072607e-13,-1.5699999999951908,1.570000029206768,-1.5699999999841872,-1.569999999999872,-1.0906752016370636e-14,-0.49094155723234134,-4.7743770930818105e-08,-2.6335558387256436e-08,0.8711925087960071,-4.610264454328538e-07,-1.043125903371734e-06,-0.19040743821699826
1.522846987980771e-13,-1.569999999995182,1.5700000262873455,-1.5699999999841916,-1.5699999999998742,-1.0216806594341447e-14,-0.4901109534386721,-4.227897438043944e-08,-2.599258915357578e-08,0.871660056053639,-4.707667838272224e-07,-9.406789961213563e-07,-0.19080765501111369
1.4660737579969177e-13,-1.569999999995173,1.570000023659865,-1.569999999984196,-1.5699999999998764,-9.557670959000304e-15,-0.4892782517497972,-3.7214244355722236e-08,-2.5928238992094862e-08,0.8721277385593581,-4.797697540173221e-07,-8.478716308842303e-07,-0.1911698936115349
1.4106541102441738e-13,-1.5699999999951642,1.5700000212951344,-1.5699999999842005,-1.5699999999998786,-8.930404701130377e-15,-0.488443606463666,-3.2511897228586264e-08,-2.6116575465181768e-08,0.8725954637200249,-4.880354384099163e-07,-7.637711189946737e-07,-0.19149804058813152
1.3568150498912165e-13,-1.5699999999951553,1.5700000191668768,-1.569999999984205,-1.5699999999998808,-8.335284949583225e-15,-0.4876071563612381,-2.8138067713914816e-08,-2.6533865585302468e-08,0.8730631483834977,-4.955509876103493e-07,-6.875344098970942e-07,-0.19179552960579943
1.3047297062034192e-13,-1.5699999999951464,1.5700000172514446,-1.5699999999842094,-1.569999999999883,-7.77193985011873e-15,-0.4867690264994933,-2.4062360427306297e-08,-2.7158369213551653e-08,0.8735307177430764,-5.023068549259323e-07,-6.183932153613156e-07,-0.19206539944301015
1.2545211404641672e-13,-1.5699999999951393,1.5700000155275546,-1.5699999999842138,-1.5699999999998853,-7.240035800504686e-15,-0.4859293297782379,-2.025754199151439e-08,-2.7970131737039542e-08,0.8739981043808226,-5.082931315631944e-07,-5.556550638097248e-07,-0.19231034321218804
1.2062761305212809e-13,-1.5699999999951326,1.5700000139760535,-1.5699999999842182,-1.5699999999998875,-6.738770220082908e-15,-0.4850881683148383,-1.6699250857825986e-08,-2.8950803439860493e-08,0.8744652474289382,-5.135028444712351e-07,-4.98680950192469e-07,-0.19253275024357555
1.1600470958557336e-13,-1.569999999995126,1.5700000125797038,-1.5699999999842227,-1.5699999999998897,-6.2671368269357985e-15,-0.48424563465610204,-1.3365752789629964e-08,-3.008346297548426e-08,0.8749320918314221,-5.17909778288704e-07,-4.4690436193928304e-07,-0.19273474149531694
1.1158585643055109e-13,-1.5699999999951193,1.570000011322989,-1.5699999999842271,-1.569999999999892,-5.824123301494903e-15,-0.48340181285309797,-1.0237733172486123e-08,-3.1352478707147906e-08,0.8753985876903946,-5.214978076654412e-07,-3.997932767079793e-07,-0.19291819923634257
1.0769949468489354e-13,-1.5699999999951146,1.570000010191945,-1.5699999999842302,-1.5699999999998946,-5.608494246085119e-15,-0.4825566460387623,-7.2928986259886925e-09,-3.272972088428303e-08,0.875864763170559,-5.177599608056991e-07,-3.648607662223584e-07,-0.19328454326827427
1.0527373247064052e-13,-1.569999999995114,1.5700000091740058,-1.5699999999842302,-1.5699999999998973,-5.918982256983631e-15,-0.48170777378465957,-4.490371194311784e-09,-3.4138170517015516e-08,0.8763319123913187,-5.08976805114905e-07,-3.383791430805887e-07,-0.19415473759423185
1.022838566879757e-13,-1.5699999999951118,1.570000008257861,-1.5699999999842311,-1.569999999999901,-5.955031789483394e-15,-0.4808552201960043,-1.8195959760513509e-09,-3.556960236051977e-08,0.8768000098142397,-5.00487180027133e-07,-3.138879120403305e-07,-0.19478186192135627
9.717542271456232e-14,-1.5699999999951073,1.5700000074333293,-1.569999999984234,-1.569999999999906,-4.638879063398671e-15,-0.4800021114595934,7.281047034492742e-10,-3.702767626951791e-08,0.8772673326839036,-4.941230407161982e-07,-2.9010687704777943e-07,-0.19406203509664016
9.21964534580907e-14,-1.5699999999951002,1.5700000066912518,-1.5699999999842384,-1.569999999999908,-3.2336031501308473e-15,-0.47915321397005867,3.158025318163625e-09,-3.850928619085244e-08,0.8777312786623032,-4.863343585103492e-07,-2.6796722531663365e-07,-0.19312170555110797
8.878147439738039e-14,-1.5699999999950915,1.5700000060233816,-1.5699999999842433,-1.5699999999999055,-2.6591186322855836e-15,-0.47830627364316575,5.475841529638968e-09,-4.000425139532091e-08,0.8781930930003876,-4.774097071449017e-07,-2.4799371025845024e-07,-0.1928708756742122
8.61759735467723e-14,-1.5699999999950827,1.570000005422298,-1.5699999999842478,-1.569999999999901,-2.507804781784556e-15,-0.47745890444248285,7.689032846804489e-09,-4.1499676961211914e-08,0.8786540812905737,-4.665511214386587e-07,-2.3093844579476048e-07,-0.1929854475100122
8.369242804590023e-14,-1.5699999999950738,1.5700000048813219,-1.5699999999842522,-1.5699999999998973,-2.402614768726073e-15,-0.4766105000565846,9.804268002821062e-09,-4.2979692284889426e-08,0.8791145723031841,-4.5344210951864245e-07,-2.1617169752153994e-07,-0.1931308793276673
8.127366779901252e-14,-1.5699999999950671,1.5700000043944446,-1.5699999999842567,-1.569999999999895,-2.317426971154814e-15,-0.47576098288801044,1.1825100370011587e-08,-4.442682830931905e-08,0.8795746057961382,-4.3710643169897365e-07,-2.0380690847148432e-07,-0.19328571684588186
7.56868268997082e-14,-1.569999999995055,1.5700000039562545,-1.5699999999842644,-1.5699999999998928,-1.936015997115906e-15,-0.4749109326383879,1.374892769194006e-08,-4.5807593469302835e-08,0.8800338664281815,-4.065221550643536e-07,-1.9698228774871658e-07,-0.19313606027457844
6.617840198883296e-14,-1.5699999999950391,1.5700000035618833,-1.5699999999842733,-1.569999999999895,-1.305088144564009e-15,-0.47406189403431803,1.556281313322894e-08,-4.697418682585193e-08,0.8804915221764448,-3.4901426297728706e-07,-2.0255120380101692e-07,-0.19269927558868635
5.757835848705862e-14,-1.5699999999950258,1.5700000032069494,-1.5699999999842822,-1.5699999999998973,-6.250014745331832e-16,-0.4732146144705863,1.727257056832698e-08,-4.783058816667721e-08,0.8809471769927251,-2.777077456246431e-07,-2.1937426877772732e-07,-0.19215033566018414
4.782765917495887e-14,-1.5699999999950112,1.5700000028875087,-1.56999999998429,-1.5699999999999015,8.976155206463469e-17,-0.4723695453685881,1.8878723750896902e-08,-4.8235436980314006e-08,0.8814005971227103,-1.5154098427587573e-07,-2.364126845673e-07,-0.19149870861365093
3.410728500005422e-14,-1.5699999999949956,1.570000002600012,-1.5699999999842988,-1.5699999999999104,1.1241010769021506e-15,-0.4715278424326603,2.0110095409837695e-08,-4.807628531239509e-08,0.8818511744114184,-6.125799038299529e-08,-2.1324050398994648e-07,-0.19045651365018437
2.1958027149753726e-14,-1.5699999999949823,1.5700000023412635,-1.5699999999843077,-1.5699999999999192,2.2322003866406337e-15,-0.47069076208266064,2.1130042246468917e-08,-4.772646413295366e-08,0.8822982525711142,-1.1603050848709117e-08,-1.9491517814896732e-07,-0.1892372551016926
2.5150641501623832e-14,-1.5699999999949867,1.570000002108392,-1.5699999999843055,-1.5699999999999192,1.7466132302184715e-15,-0.4698550871065226,2.044932588926301e-08,-4.664079005899965e-08,0.8827435624914628,2.5912742183812135e-07,1.9311252182648898e-08,-0.18949925155165506
2.790660839729165e-14,-1.5699999999949912,1.5700000018988085,-1.5699999999843033,-1.5699999999999192,1.3532722646796743e-15,-0.46901793168229866,1.980564666587477e-08,-4.5479373474396495e-08,0.8831886433602144,2.7257223006571356e-07,1.077526301760369e-08,-0.18971750561796064
2.9605110196568754e-14,-1.569999999994995,1.5700000017101816,-1.569999999984301,-1.56999999999992,9.719739934565972e-16,-0.4681794293358132,1.9153586160786564e-08,-4.4239197982614086e-08,0.8836334205691804,2.881970902596209e-07,6.9283321607379956e-09,-0.18996318147052427
2.716410060321861e-14,-1.5699999999949956,1.5700000015404174,-1.5699999999843008,-1.5699999999999246,6.3327500814869385e-16,-0.4673390625691387,1.8472025772979546e-08,-4.29232246352865e-08,0.8840781643027931,3.0458776370912517e-07,6.515984044391751e-09,-0.19020420565213583
2.3579248956187446e-14,-1.5699999999949956,1.5700000013876307,-1.5699999999843008,-1.5699999999999312,6.452421403492551e-16,-0.466498249178637,1.7750747346913537e-08,-4.15356215265147e-08,0.8845221215511029,3.2049670303967084e-07,6.832565568797609e-09,-0.19012892000050918
2.0624251225575022e-14,-1.5699999999949956,1.570000001250123,-1.5699999999843008,-1.5699999999999357,6.7580893700165825e-16,-0.4656573977716761,1.699324586088164e-08,-4.008210310727888e-08,0.8849650772208524,3.3482391480280506e-07,7.036165682829841e-09,-0.19003373256753225
1.81620136990766e-14,-1.5699999999949956,1.5700000011263642,-1.5699999999843008,-1.56999999999994,7.60454843550846e-16,-0.4648166244803646,1.620359512500991e-08,-3.8569334811590654e-08,0.8854069717404973,3.4755397093242177e-07,7.201998946271334e-09,-0.18988159087106152
1.5743764070754552e-14,-1.5699999999949956,1.5700000010149822,-1.5699999999843008,-1.5699999999999446,1.1477789274894812e-15,-0.46397680790458395,1.5385641901345363e-08,-3.700445873737575e-08,0.8858473467402107,3.587577974849585e-07,7.316632124970712e-09,-0.18941865117942341
1.3381427602276797e-14,-1.569999999994994,1.570000000914738,-1.5699999999843008,-1.569999999999949,1.808424720931624e-15,-0.46313940094241063,1.4542628630349469e-08,-3.539386431629594e-08,0.8862854479763863,3.6851129062973525e-07,7.584848924692398e-09,-0.1886442302282471
1.1136884156855985e-14,-1.5699999999949918,1.570000000824519,-1.5699999999843008,-1.5699999999999512,2.6796070654031224e-15,-0.46230569826205387,1.3677323997277358e-08,-3.374386527419414e-08,0.8867206106516491,3.770055616343507e-07,7.806617693048391e-09,-0.18759335302088517
9.048867548283045e-15,-1.5699999999949896,1.5700000007433217,-1.5699999999843008,-1.5699999999999534,3.713452749703598e-15,-0.46147686636626334,1.2792901794484457e-08,-3.205948103546501e-08,0.8871522427457266,3.8434761540727907e-07,7.932940091770372e-09,-0.18629292759698504
7.16335561262547e-15,-1.5699999999949874,1.5700000006702446,-1.5699999999843026,-1.5699999999999557,4.8544741430126734e-15,-0.4606539540182887,1.1892257371836288e-08,-3.034549436777852e-08,0.8875798187472016,3.9061517997961755e-07,8.090470198320217e-09,-0.18478227975934342
6.46151188490488e-15,-1.5699999999949852,1.570000000604475,-1.5699999999843048,-1.5699999999999548,5.3476525239046094e-15,-0.45983641969028566,1.0978095679454605e-08,-2.8607088095569084e-08,0.8880036413925444,3.956412670997975e-07,8.050138955523753e-09,-0.18380476526820838
5.99244191838802e-15,-1.569999999994983,1.5700000005452823,-1.569999999984307,-1.5699999999999525,5.412046699389104e-15,-0.4590216225236794,1.0054182565708692e-08,-2.684747954308169e-08,0.8884250953545425,3.999615139182092e-07,7.678757252549984e-09,-0.18320610518746155
4.992810286848188e-15,-1.5699999999949807,1.5700000004920092,-1.5699999999843093,-1.5699999999999525,5.404763327349943e-15,-0.4582089269747113,9.123264807221988e-09,-2.5070183043121495e-08,0.8888445191599503,4.033065284260034e-07,7.265466142395293e-09,-0.18267266001335608
3.48553081715429e-15,-1.5699999999949776,1.570000000444063,-1.5699999999843115,-1.5699999999999525,5.36444016804184e-15,-0.45739812768923904,8.187707693134177e-09,-2.3279321531916312e-08,0.889262027068725,4.057228281817228e-07,6.81886586734214e-09,-0.18217290119727295
1.5056371985805764e-15,-1.5699999999949734,1.570000000400911,-1.5699999999843137,-1.5699999999999525,5.317862842711863e-15,-0.4565891385730382,7.24974099607339e-09,-2.1478823675167524e-08,0.8896776711467644,4.072568349223326e-07,6.340682054246877e-09,-0.18168343345664634
-9.05591631139693e-16,-1.569999999994969,1.570000000362073,-1.569999999984316,-1.5699999999999525,5.28290952669991e-15,-0.4557819617720001,6.311466118077099e-09,-1.9672436107979713e-08,0.890091457841983,4.0795437875379886e-07,5.8348894553183984e-09,-0.18118701687484493
-3.7030727499647244e-15,-1.5699999999949645,1.5700000003271188,-1.5699999999843182,-1.569999999999953,5.271115419613551e-15,-0.45497666428348826,5.374875427179248e-09,-1.7863741553879232e-08,0.8905033604414245,4.0784842260034766e-07,5.302363331808213e-09,-0.1806710379779514
-6.608836900582168e-15,-1.56999999999496,1.5700000002956618,-1.5699999999843204,-1.5699999999999552,5.303269257853511e-15,-0.45417338041480987,4.4427201149276915e-09,-1.605594039589086e-08,0.8909133181867831,4.068690532835424e-07,4.300973325114474e-09,-0.1801123231958095
-8.875130044670499e-15,-1.5699999999949579,1.5700000002673489,-1.5699999999843226,-1.5699999999999574,5.391423303819683e-15,-0.45337237272517583,3.519019714642034e-09,-1.4251869286982608e-08,0.8913212056545856,4.0510593288750304e-07,3.128586380436439e-09,-0.17949451599684133
-1.0493061121327876e-14,-1.5699999999949557,1.570000000241867,-1.569999999984323,-1.5699999999999574,5.498828524875671e-15,-0.4525738322831807,2.6051741811239288e-09,-1.2454759069771438e-08,0.8917269348474988,4.026655673806623e-07,2.022685447579581e-09,-0.17884862577361205
-1.1520693595343546e-14,-1.5699999999949554,1.5700000002189343,-1.569999999984323,-1.5699999999999574,5.600448361824113e-15,-0.45177782882139217,1.7023820218242128e-09,-1.0667704501543261e-08,0.8921304800226416,3.9957886938967233e-07,9.837025372764214e-10,-0.17819789354006846
-1.202235251753724e-14,-1.5699999999949554,1.5700000001982952,-1.569999999984323,-1.5699999999999574,5.6804371999141335e-15,-0.4509843466993934,8.118027618629909e-10,-8.893673512497806e-09,0.8925318588331294,3.958685450924269e-07,5.223175114262064e-13,-0.17755844339470334
-1.2063896203888493e-14,-1.5699999999949554,1.570000000179719,-1.569999999984323,-1.5699999999999574,5.730174893261743e-15,-0.45019331173777233,-6.544530078551815e-11,-7.1355001403284095e-09,0.8929311183213278,3.915676018073762e-07,-9.303602597457813e-10,-0.17694113545499487
-1.1709575715195033e-14,-1.5699999999949563,1.5700000001630012,-1.569999999984323,-1.5699999999999574,5.7458853757643455e-15,-0.4494046110278105,-9.282814023873955e-10,-5.395903912751609e-09,0.8933283246303917,3.866955006027946e-07,-1.8154125708583634e-09,-0.17635296161456393
-1.1020683907284537e-14,-1.5699999999949585,1.5700000001479555,-1.569999999984323,-1.5699999999999574,5.726641193778542e-15,-0.4486181074489985,-1.7756637586374324e-09,-3.677489625952959e-09,0.8937235555074505,3.8127526018594374e-07,-2.6558729558888104e-09,-0.17579809328635904
-1.0054003903824498e-14,-1.5699999999949608,1.5700000001344152,-1.5699999999843217,-1.5699999999999574,5.673970543818978e-15,-0.4478336502153827,-2.6065879571887206e-09,-1.982754711541473e-09,0.8941168948939318,3.7532921868534233e-07,-3.456316373214399e-09,-0.1752786650453501
-8.861078581227188e-15,-1.569999999994963,1.5700000001222272,-1.5699999999843195,-1.5699999999999574,5.5905428129494766e-15,-0.4470510824532162,-3.42009080138264e-09,-3.1408422696527083e-10,0.8945084290700718,3.6888205830681376e-07,-4.21948858455037e-09,-0.17479536143069568
-7.48881463866632e-15,-1.5699999999949652,1.5700000001112582,-1.5699999999843173,-1.5699999999999574,5.479335586253917e-15,-0.4462702465607895,-4.215247871172577e-09,1.3262398712725704e-09,0.8948982439554635,3.619545302920867e-07,-4.95177597312453e-09,-0.17434785231987637
-5.977981005173215e-15,-1.5699999999949674,1.570000000101386,-1.569999999984315,-1.5699999999999574,5.344612556538232e-15,-0.44549098791627983,-4.991176182110133e-09,2.936023091857902e-09,0.8952864232665304,3.545637209002246e-07,-5.652530505081214e-09,-0.17393511825177435
-4.364883857454391e-15,-1.5699999999949696,1.570000000092502,-1.5699999999843128,-1.5699999999999574,5.1898907672297495e-15,-0.44471315736615774,-5.747028140624975e-09,4.513176681846374e-09,0.8956730473032126,3.4673655731042984e-07,-6.324232511340309e-09,-0.17355568567329266
-2.6806955258518483e-15,-1.5699999999949719,1.5700000000845062,-1.5699999999843108,-1.5699999999999574,5.019232242754057e-15,-0.4439366128214259,-6.481998606419877e-09,6.055707913440434e-09,0.896058192193252,3.3849228800724986e-07,-6.971318601509415e-09,-0.17320780345979406
-9.52511178109162e-16,-1.569999999994974,1.5700000000773098,-1.5699999999843093,-1.5699999999999574,4.8358550510131535e-15,-0.4431612201964806,-7.195324545615044e-09,7.561712429448015e-09,0.8964419294711545,3.2984576507592443e-07,-7.595035154706072e-09,-0.17288956817682993
7.967047876496773e-16,-1.5699999999949763,1.5700000000708327,-1.569999999984308,-1.5699999999999568,4.643012103456358e-15,-0.44238685387680843,-7.88627464600209e-09,9.029380025889687e-09,0.8968243258949766,3.208220130868002e-07,-8.193654516758115e-09,-0.1725990144285891
2.5478565828349623e-15,-1.5699999999949785,1.570000000065004,-1.5699999999843066,-1.5699999999999552,4.443841989190162e-15,-0.44161339685026413,-8.554166353579987e-09,1.0456988338463118e-08,0.8972054434310855,3.114353700712162e-07,-8.772513673615659e-09,-0.17233417919880448
4.2845995479883506e-15,-1.5699999999949807,1.5700000000597572,-1.5699999999843055,-1.5699999999999545,4.240646774358614e-15,-0.44084074060372463,-9.198344582503745e-09,1.1842906286784953e-08,0.8975853393544032,3.0171124576272785e-07,-9.332512360780275e-09,-0.1720931455813468
5.993823456230036e-15,-1.569999999994983,1.5700000000550365,-1.5699999999843046,-1.5699999999999532,4.035861089150138e-15,-0.4400687848549454,-9.818205169149978e-09,1.3185581776635149e-08,0.8979640664282126,2.916608410246646e-07,-9.875293259569374e-09,-0.17187407320988454
7.664891823462016e-15,-1.5699999999949852,1.5700000000507865,-1.5699999999843035,-1.569999999999953,3.831330699671964e-15,-0.43929743718547826,-1.0413170209876048e-08,1.448355927313869e-08,0.8983416731301462,2.8130852347490153e-07,-1.0400975582913877e-08,-0.17167521476615416
9.289274458699295e-15,-1.5699999999949874,1.570000000046963,-1.569999999984303,-1.569999999999951,3.6286902033294405e-15,-0.43852661260439324,-1.0982712288057564e-08,1.5735460299690093e-08,0.8987182039091653,2.7067177806144437e-07,-1.090976519819277e-08,-0.17149492912122294
1.0860146864919691e-14,-1.5699999999949896,1.5700000000435212,-1.5699999999843015,-1.569999999999951,3.4291533441258758e-15,-0.43775623307779066,-1.152633128548823e-08,1.6939989256652662e-08,0.899093699456037,2.5976573285166726e-07,-1.1403468700474016e-08,-0.17133168494384654
1.2372651389485866e-14,-1.5699999999949918,1.5700000000404237,-1.5699999999843015,-1.569999999999951,3.233857463692731e-15,-0.43698622704172274,-1.2044416255369292e-08,1.8096382631727927e-08,0.8994681969785477,2.489958481630282e-07,-1.160192463044112e-08,-0.17118406379129048
1.5376392254464294e-14,-1.569999999994995,1.5700000000376368,-1.5699999999842993,-1.5699999999999479,2.6262130289778137e-15,-0.4362157704997783,-1.2537080921283772e-08,1.9204974826021836e-08,0.8998420981301576,2.3803943527787175e-07,-1.2236303602259661e-08,-0.1714678988347903
2.077268075270778e-14,-1.5699999999949998,1.5700000000351277,-1.5699999999842966,-1.5699999999999423,1.3856586100755243e-15,-0.4354419589267068,-1.3002745402949742e-08,2.0265223355328182e-08,0.9002168074447797,2.2701378167156374e-07,-1.3009408033600638e-08,-0.17244468880060995
2.914340972840113e-14,-1.569999999995007,1.5700000000328695,-1.5699999999842922,-1.5699999999999334,-6.085827166326129e-16,-0.4346614268230733,-1.3439225350311095e-08,2.1278686040159695e-08,0.9005939395932716,2.159861102397805e-07,-1.4495108958656755e-08,-0.17429806559047523
3.89993015404481e-14,-1.5699999999950158,1.5700000000308378,-1.5699999999842877,-1.5699999999999232,-2.8342105610885222e-15,-0.43387064500417355,-1.3846250562952328e-08,2.2245135850572557e-08,0.9009751735778637,2.050466422547038e-07,-1.552405599449531e-08,-0.1765816563534766
4.760762909898548e-14,-1.5699999999950247,1.5700000000290086,-1.5699999999842833,-1.5699999999999155,-4.591593422013144e-15,-0.4330698698670948,-1.422542130698218e-08,2.3163861406701086e-08,0.9013603540278976,1.939385121561022e-07,-1.6433981441797692e-08,-0.17861998596980144
5.529045836596626e-14,-1.5699999999950336,1.5700000000273633,-1.5699999999842789,-1.5699999999999088,-6.009707915306457e-15,-0.43225999516729446,-1.45765170474377e-08,2.403374032487745e-08,0.9017490208356034,1.8261660905534522e-07,-1.729540509913353e-08,-0.18049493832975969
6.229640541052843e-14,-1.5699999999950425,1.5700000000258822,-1.5699999999842744,-1.5699999999999044,-7.184840802626923e-15,-0.4314415840452423,-1.4899318464876135e-08,2.485374418922664e-08,0.9021408756710513,1.7109838087127544e-07,-1.811991223184721e-08,-0.18226896533733797
6.851634469447637e-14,-1.569999999995051,1.57000000002455,-1.56999999998427,-1.5699999999999,-8.084679884454762e-15,-0.43061509223872063,-1.5194021314197743e-08,2.5622552564379035e-08,0.9025356737194586,1.593063644842539e-07,-1.8619344135353933e-08,-0.18388518787915598
7.331568855273356e-14,-1.5699999999950576,1.570000000023351,-1.5699999999842655,-1.5699999999998977,-8.491422029302612e-15,-0.4297819490164985,-1.546163450011855e-08,2.6338141927215997e-08,0.902932708622065,1.4729921884767388e-07,-1.895450702795315e-08,-0.18509884614185917
7.692428268235407e-14,-1.569999999995062,1.5700000000222718,-1.569999999984263,-1.5699999999998955,-8.55569826391953e-15,-0.42894374480783964,-1.5702131890197163e-08,2.6999902756872863e-08,0.9033312038174182,1.3526970734658949e-07,-1.9172877259461147e-08,-0.1860111415936222
7.90567454407041e-14,-1.569999999995065,1.5700000000212992,-1.5699999999842609,-1.569999999999895,-8.392715531683066e-15,-0.4281016220762207,-1.59161614403124e-08,2.760753327799652e-08,0.9037306021020356,1.231701811771935e-07,-1.934744440171631e-08,-0.18670278636764415
