q1,q2,q3,q4,q5,q6,wx_filt,wy_filt,wz_filt,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
5.088890363627757e-14,-1.5699999999950407,1.5700000000125534,-1.5699999999842682,-1.5699999999999248,5.596003398945432e-16,-2.69443210061553e-07,3.6989117975717838e-09,-0.190919839208967,0.09545995996135297,2.5340316798800783e-05,2.5340316798775518e-05,2.5340316798794024e-05,-7.628669794640292e-05,-0.09545987903304652
4.9820091517118864e-14,-1.5699999999950396,1.5700000000125534,-1.569999999984269,-1.5699999999999252,-1.0769182970537075e-16,-2.354214562644822e-07,4.299443818744709e-09,-0.19090832649028838,0.09545420359965985,2.533898900304122e-05,2.5338989003021745e-05,2.5338989003035996e-05,-7.624809226239266e-05,-0.09545412270315352
4.561155721210597e-14,-1.569999999995033,1.5700000000125534,-1.5699999999842735,-1.5699999999999252,-2.4318662840874837e-16,-2.0077863416757313e-07,4.935756812657518e-09,-0.1909207601612425,0.09546042043784952,2.5340851324682192e-05,2.534085132468333e-05,2.534085132468249e-05,-7.621840008168278e-05,-0.09546033956350486
4.2409850225821375e-14,-1.5699999999950274,1.5700000000125534,-1.569999999984278,-1.5699999999999252,-3.9150717967065983e-16,-1.657391251319389e-07,5.602688983643712e-09,-0.1909552640494968,0.09547767238935867,2.5345653035501663e-05,2.5345653035483798e-05,2.534565303549688e-05,-7.619709876247773e-05,-0.09547759152815305
3.8545581769276055e-14,-1.5699999999950176,1.5700000000125518,-1.5699999999842833,-1.5699999999999232,6.187035748959899e-16,-1.305305665976535e-07,6.294013972672402e-09,-0.19100965548021168,0.09550486811630499,2.5353102373116467e-05,2.535310237309261e-05,2.535310237311009e-05,-7.618354688162406e-05,-0.09550478725995902
3.7497854468578846e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,5.025298552174987e-16,-9.538119934404372e-08,7.0025643875421595e-09,-0.19108148463451635,0.09554078270873453,2.536287180567434e-05,2.5362871805668352e-05,2.5362871805672753e-05,-7.617699725167986e-05,-0.09554070184982456
3.713611905346512e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,1.1836905308983434e-16,-6.051715379507312e-08,7.720387564225789e-09,-0.19116807563597307,0.09558407822786168,2.5374603537110264e-05,2.537460353711532e-05,2.537460353711163e-05,-7.617661056765794e-05,-0.09558399735991732
3.6769118217276986e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-1.6362567748236282e-16,-2.6159752649516287e-08,8.43892807873704e-09,-0.19126656893894264,0.09563332490026129,2.538791519365316e-05,2.538791519366884e-05,2.5387915193657362e-05,-7.618146958638012e-05,-0.09563324401784713
3.6414061318139185e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-3.63508458165324e-16,7.477094983644757e-09,9.149228547233718e-09,-0.19137396460478753,0.09568702275597907,2.5402405634437272e-05,2.5402405634423557e-05,2.540240563443361e-05,-7.619059375170965e-05,-0.09568694185476001
3.608319598490682e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-4.982310338713488e-16,4.018934073460863e-08,9.842138957193093e-09,-0.19148716605565105,0.09574362350543122,2.5417660828277638e-05,2.5417660828277557e-05,2.5417660828277628e-05,-7.62029541685929e-05,-0.09574354258222108
3.5785452885742355e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-5.811719444128766e-16,7.178502954182861e-08,1.0508525301520786e-08,-0.19160302389983117,0.09580155245209959,2.5433259739869616e-05,2.5433259739885902e-05,2.543325973987398e-05,-7.62174888201418e-05,-0.09580147150489327
3.5526222158851355e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-6.240618168390679e-16,1.0208627402157317e-07,1.1139469785886918e-08,-0.1917183794332063,0.0958592302432546,2.544878017002829e-05,2.544878017002308e-05,2.5448780170026897e-05,-7.623311791393214e-05,-0.0958591492712431
3.530890089424328e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-6.3593823519911e-16,1.3093093879797366e-07,1.1726456542326789e-08,-0.1918301074381075,0.09591509426940008,2.5463804497852982e-05,2.5463804497870848e-05,2.5463804497857776e-05,-7.624875923861013e-05,-0.0959150132729687
3.5134766078789425e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-6.244960601379392e-16,1.581740138202865e-07,1.2261538299957562e-08,-0.19193515792215574,0.09596761953370063,2.5477925276028987e-05,2.5477925276032388e-05,2.54779252760299e-05,-7.626334340944446e-05,-0.09596753851441076
3.500372059508017e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-5.959007699397202e-16,1.8368866555076586e-07,1.27374807992568e-08,-0.19203059646235388,0.09601533882403653,2.549075063335494e-05,2.5490750633347453e-05,2.549075063335293e-05,-7.627582888067204e-05,-0.09601525778459094
3.4914640857299136e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-5.552458515430999e-16,2.0736696372193516e-07,1.3147882901164674e-08,-0.19211364284211463,0.09605686203152561,2.550190944279634e-05,2.550190944278143e-05,2.5501909442792343e-05,-7.628521660258353e-05,-0.0960567809757183
3.4865901768362494e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-5.061834806236774e-16,2.2912028912249792e-07,1.3487271347436117e-08,-0.19218170768941592,0.09609089446960878,2.551105621570956e-05,2.551105621569059e-05,2.551105621570448e-05,-7.629056420170288e-05,-0.09609081340225921
3.4854841943973713e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-4.520907233320464e-16,2.488794345788283e-07,1.3751169985044602e-08,-0.19223242684188935,0.09611625405660151,2.5517875685888107e-05,2.5517875685868212e-05,2.551787568588277e-05,-7.629099956271972e-05,-0.09611617298347472
3.4878909775306236e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-3.9528994072167133e-16,2.6659441697027204e-07,1.3936143985657867e-08,-0.19226369317876996,0.09613188723167537,2.552208704907242e-05,2.5522087049054543e-05,2.5522087049067645e-05,-7.628573369078486e-05,-0.09613180615938831
3.4934900184555306e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-3.378419300719038e-16,2.822340227802e-07,1.4039820181697882e-08,-0.1922736856700577,0.09613688347944524,2.5523447825163968e-05,2.552344782515075e-05,2.5523447825160434e-05,-7.627407273226652e-05,-0.09613680241536048
3.5019763690480506e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-2.8113297260927484e-16,2.957851133805341e-07,1.406088511350185e-08,-0.19226089540008964,0.09613048834176038,2.5521757311450605e-05,2.5521757311444436e-05,2.552175731144896e-05,-7.625542903109432e-05,-0.09613040729386832
3.513026341427214e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-2.2643553543725806e-16,3.0725171902416293e-07,1.3999062747651973e-08,-0.19222414832641818,0.0961121147971489,2.5516859595761136e-05,2.5516859595764158e-05,2.551685959576195e-05,-7.622933109651456e-05,-0.09611203377393951
3.526360318497485e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-1.7414184902054102e-16,3.166539524337326e-07,1.3855074094439514e-08,-0.19216262453611932,0.09608135288897554,2.5508646098722348e-05,2.5508646098736483e-05,2.550864609872614e-05,-7.619543235665426e-05,-0.09608127189930124
3.5416554993907966e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-1.2513490116092314e-16,3.24026773989304e-07,1.3630581132217264e-08,-0.19207587376131047,0.0960379774832041,2.5497057614302784e-05,2.5497057614329638e-05,2.549705761430999e-05,-7.615351857104171e-05,-0.09603789653613506
3.558635734425683e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-7.962722936552931e-17,3.2941864089855784e-07,1.33281175473533e-08,-0.19196382691482763,0.09598195403623823,2.5482085817770395e-05,2.5482085817770165e-05,2.548208581777034e-05,-7.610351377451776e-05,-0.09598187314091179
3.577030818059093e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-3.781522330537823e-17,3.3289007245221634e-07,1.2951008829636822e-08,-0.19182680340692695,0.095913442253274,2.54637742100683e-05,2.546377421008336e-05,2.5463774210072347e-05,-7.604548462522139e-05,-0.09591336141873975
3.5965872170668816e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,3.424743103641466e-20,3.3451216259688866e-07,1.250328423300614e-08,-0.1916655140058788,0.09583279751859732,2.5442218468250738e-05,2.544221846824091e-05,2.544221846824813e-05,-7.597964303099962e-05,-0.09583271675365994
3.5965872170668816e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,3.424743103641466e-20,3.3436506967137785e-07,1.198958302871181e-08,-0.19148105901084192,0.09574056998202084,2.541756617160413e-05,2.5417566171594312e-05,2.5417566171601525e-05,-7.590634693217673e-05,-0.09574048929508237
3.63829284663088e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,6.442531938681154e-17,3.3253651132431333e-07,1.14150573504441e-08,-0.19127492151591027,0.09563750119090571,2.5390015875361778e-05,2.5390015875345478e-05,2.539001587535741e-05,-7.582609912462709e-05,-0.09563742058980974
3.6600399804826334e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,9.115994925045588e-17,3.2912029043351397e-07,1.078527376610629e-08,-0.19104895556120646,0.09552451816570585,2.5359815505227345e-05,2.5359815505229056e-05,2.5359815505227802e-05,-7.573954401605698e-05,-0.09552443765758539
3.6820696852032175e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,1.0275367544654943e-16,3.2421487535168683e-07,1.0106115516004795e-08,-0.1908053689918284,0.09540272482943768,2.5327260049858915e-05,2.5327260049878827e-05,2.532726004986426e-05,-7.564746222082168e-05,-0.09540264442056921
3.700997944228487e-14,-1.5699999999950154,1.5700000000125514,-1.5699999999842846,-1.5699999999999226,-9.679289414272395e-17,3.1792205507749406e-07,9.383687139315937e-09,-0.1905467008798428,0.09527339071867208,2.529268853248468e-05,2.529268853247933e-05,2.5292688532483267e-05,-7.555076291502259e-05,-0.09527331041433805
3.7027609924862194e-14,-1.5699999999950147,1.5700000000125514,-1.5699999999842849,-1.5699999999999226,-4.575470995140877e-16,3.1034568706137034e-07,8.624222977429007e-09,-0.19027579341025244,0.09513793692651203,2.5256480249023495e-05,2.525648024901961e-05,2.5256480249022465e-05,-7.545047389475748e-05,-0.09513785673087444
3.6605816207829536e-14,-1.5699999999950125,1.5700000000125514,-1.569999999984287,-1.569999999999922,-7.465278461271136e-16,3.0159055236338474e-07,7.834000803069427e-09,-0.18999575819214015,0.09499791925815748,2.521905026818956e-05,2.521905026817343e-05,2.5219050268185245e-05,-7.534772930718009e-05,-0.0949978391741447
3.5783189152921393e-14,-1.5699999999950098,1.5700000000125514,-1.5699999999842893,-1.5699999999999197,-9.588536627779848e-16,2.9176132984092337e-07,7.019261587188846e-09,-0.18970993703636724,0.09485500861974644,2.5180844199035705e-05,2.5180844199013276e-05,2.5180844199029678e-05,-7.524375505965874e-05,-0.09485492864895562
3.461143133275375e-14,-1.5699999999950054,1.5700000000125514,-1.5699999999842915,-1.5699999999999177,-1.103191587094651e-15,2.809616980030348e-07,6.1861361885905484e-09,-0.1894218573481284,0.09471096871462255,2.5142332246106696e-05,2.5142332246096088e-05,2.514233224610385e-05,-7.513985195678829e-05,-0.09471088885724063
3.2736831932619834e-14,-1.569999999995001,1.5700000000125514,-1.5699999999842935,-1.5699999999999168,-1.0027652127926268e-15,2.692935701641721e-07,5.340579538344783e-09,-0.18913518242219912,0.09456763119094871,2.510400259074932e-05,2.5104002590763787e-05,2.5104002590753196e-05,-7.503737667433537e-05,-0.09456755144569355
2.956405221923865e-14,-1.5699999999949965,1.5700000000125514,-1.5699999999842964,-1.5699999999999183,-3.7302398563719724e-16,2.5685646559762624e-07,4.488312695385662e-09,-0.18885365710320096,0.09442686847182812,2.5066354159741153e-05,2.506635415974103e-05,2.5066354159741122e-05,-7.493772075227071e-05,-0.09442678883591206
2.5366631101690214e-14,-1.5699999999949918,1.5700000000125514,-1.5699999999843002,-1.5699999999999212,6.699223968314319e-16,2.437470165630596e-07,3.634772974631952e-09,-0.18858104947995305,0.09429056460246743,2.502988887029621e-05,2.502988887031502e-05,2.502988887030125e-05,-7.484228787269581e-05,-0.09429048507158541
