Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
97.0,94.41288334638192,0.011057683196573605,90.26296835554409
97.05,94.41288334638347,0.011057683196446384,90.26296835554474
97.1,94.41288334638253,0.01105768319602337,90.26296835554436
97.15,94.41288334638121,0.01105768319544769,90.26296835554332
97.2,94.4128833463777,0.01105768319631598,90.26296835554
97.25,94.41288334638237,0.011057683196395494,90.2629683555425
97.3,94.41288334638317,0.011057683198634604,90.26296835554064
97.35,94.41288334638105,0.011057683200746493,90.26296835553921
97.4,94.41288334637507,0.011057683202642103,90.26296835553673
97.45,94.4128833463767,0.011057683200752854,90.2629683555415
97.5,94.41288334637768,0.011057683201862867,90.26296835554044
97.55,94.41288334637818,0.011057683201341257,90.26296835554173
97.6,94.41288334638003,0.011057683203414978,90.26296835554153
97.65,94.41288334637905,0.011057683203128728,90.26296835554324
97.7,94.41288334637686,0.01105768320193602,90.26296835554356
97.75,94.41288334637646,0.01105768320095641,90.26296835554297
97.8,94.41288334637169,0.011057683202203187,90.26296835553737
97.85,94.41288334637217,0.011057683201573437,90.2629683555379
97.9,94.41288334637208,0.011057683201318993,90.26296835553724
97.95,94.41288334637716,0.011057683201150423,90.26296835553924
98.0,94.41288334638034,0.011057683201261742,90.26296835554137
98.05,94.41288334638388,0.011057683199327966,90.2629683555453
98.1,94.41288334638388,0.011057683199197563,90.26296835554429
98.15,94.41288334638388,0.011057683198109814,90.26296835554471
98.2,94.41288334638074,0.011057683199378854,90.26296835554118
98.25,94.41288334637875,0.011057683199827313,90.26296835554018
98.3,94.41288334637737,0.011057683200113563,90.26296835553943
98.35,94.41288334638027,0.011057683202533964,90.26296835553926
98.4,94.4128833463794,0.011057683202972882,90.26296835554113
98.45,94.41288334637731,0.011057683202603938,90.26296835554173
98.5,94.41288334637385,0.011057683202686632,90.26296835553978
98.55,94.41288334637453,0.0110576832006797,90.26296835554191
98.6,94.41288334637592,0.011057683198087549,90.26296835554328
98.65,94.4128833463776,0.01105768319820841,90.26296835554186
98.7,94.41288334638035,0.011057683196277814,90.26296835554415
98.75,94.41288334638189,0.011057683195011953,90.26296835554433
98.8,94.41288334638168,0.011057683195501758,90.26296835554163
98.85,94.4128833463804,0.011057683195867522,90.26296835553998
98.9,94.41288334637538,0.01105768319785855,90.26296835553578
98.95,94.4128833463737,0.011057683198001675,90.26296835553623
99.0,94.41288334637265,0.011057683197664536,90.26296835553691
99.05,94.41288334637548,0.011057683196869396,90.26296835553944
99.1,94.41288334637763,0.011057683196732632,90.26296835554051
99.15,94.41288334637755,0.011057683197546854,90.26296835553897
99.2,94.41288334637727,0.011057683197196994,90.26296835553954
99.25,94.41288334637417,0.011057683198141618,90.26296835553674
99.3,94.41288334637242,0.011057683199334327,90.26296835553546
99.35,94.4128833463707,0.01105768319981459,90.26296835553465
99.4,94.41288334637132,0.011057683199964077,90.26296835553566
99.45,94.41288334637852,0.01105768319992273,90.26296835554
99.5,94.41288334638033,0.011057683199436105,90.26296835554258
99.55,94.41288334637724,0.011057683199315244,90.2629683555414
99.6,94.41288334637511,0.011057683200317118,90.26296835553919
99.65,94.41288334637584,0.011057683200937326,90.2629683555394
99.7,94.41288334637817,0.011057683200654258,90.26296835554137
99.75,94.41288334637966,0.01105768319878091,90.26296835554378
99.8,94.41288334638197,0.011057683197756771,90.26296835554456
99.85,94.41288334637726,0.01105768319877455,90.2629683555398
