Time_sec,Roll_deg,Pitch_deg,Yaw_deg
141.77,2.5217e-06,2.49406e-08,0.560336
141.78,2.89616e-06,2.48955e-08,0.560336
141.79,3.26771e-06,2.48267e-08,0.560336
141.8,3.63587e-06,2.47332e-08,0.560336
141.81,4.00011e-06,2.46134e-08,0.560336
141.82,4.35991e-06,2.4466e-08,0.560336
141.83,4.71471e-06,2.42879e-08,0.560336
141.84,5.06392e-06,2.40767e-08,0.560336
141.85,5.40688e-06,2.38274e-08,0.560336
141.86,5.74285e-06,2.35346e-08,0.560336
141.87,6.07097e-06,2.31903e-08,0.560336
141.88,6.39021e-06,2.27839e-08,0.560335
141.89,6.69923e-06,2.22995e-08,0.560335
141.9,6.9962e-06,2.17126e-08,0.560335
141.91,7.27839e-06,2.10003e-08,0.560335
141.92,7.54022e-06,2.04911e-08,0.560335
141.93,7.76058e-06,1.96576e-08,0.560335
141.94,7.91759e-06,1.74252e-08,0.560335
141.95,7.93359e-06,9.86767e-09,0.560335
141.96,7.77227e-06,1.27642e-08,0.560335
141.97,7.59584e-06,1.54672e-08,0.560334
141.98,7.40527e-06,1.7988e-08,0.560334
141.99,7.20148e-06,2.03365e-08,0.560334
142,6.98531e-06,2.2523e-08,0.560334
142.01,6.75756e-06,2.45569e-08,0.560334
142.02,6.51898e-06,2.64466e-08,0.560334
142.03,6.27028e-06,2.82009e-08,0.560333
142.04,6.01212e-06,2.98275e-08,0.560333
142.05,5.74514e-06,3.13335e-08,0.560333
142.06,5.46994e-06,3.27268e-08,0.560333
142.07,5.18711e-06,3.40136e-08,0.560333
142.08,4.89718e-06,3.51998e-08,0.560333
142.09,4.60071e-06,3.62915e-08,0.560333
142.1,4.29819e-06,3.72944e-08,0.560333
142.11,3.99013e-06,3.82131e-08,0.560332
142.12,3.67701e-06,3.90523e-08,0.560332
142.13,3.35929e-06,3.98167e-08,0.560332
142.14,3.03744e-06,4.051e-08,0.560332
142.15,2.71189e-06,4.11359e-08,0.560332
142.16,2.3831e-06,4.16986e-08,0.560332
142.17,2.05148e-06,4.2201e-08,0.560332
142.18,1.71747e-06,4.26459e-08,0.560332
142.19,1.38147e-06,4.3036e-08,0.560332
142.2,1.04391e-06,4.33735e-08,0.560332
142.21,7.05189e-07,4.36608e-08,0.560332
142.22,3.65715e-07,4.38995e-08,0.560332
142.23,2.58938e-08,4.40912e-08,0.560332
142.24,-3.13872e-07,4.4237e-08,0.560332
142.25,-6.5318e-07,4.43374e-08,0.560332
142.26,-9.91624e-07,4.43933e-08,0.560332
142.27,-1.3288e-06,4.44049e-08,0.560332
142.28,-1.66429e-06,4.43709e-08,0.560332
142.29,-1.99767e-06,4.42914e-08,0.560332
142.3,-2.32853e-06,4.41645e-08,0.560332
142.31,-2.65641e-06,4.39877e-08,0.560332
142.32,-2.98084e-06,4.37576e-08,0.560332
142.33,-3.30135e-06,4.347e-08,0.560332
142.34,-3.61739e-06,4.31188e-08,0.560332
142.35,-3.92839e-06,4.26957e-08,0.560332
142.36,-4.23368e-06,4.21895e-08,0.560332
142.37,-4.53247e-06,4.15835e-08,0.560332
142.38,-4.8238e-06,4.08555e-08,0.560332
142.39,-5.10637e-06,3.99718e-08,0.560332
142.4,-5.37836e-06,3.88813e-08,0.560332
142.41,-5.63688e-06,3.74989e-08,0.560332
142.42,-5.8699e-06,3.6536e-08,0.560332
142.43,-6.05742e-06,3.40633e-08,0.560332
142.44,-6.16586e-06,2.62053e-08,0.560333
142.45,-6.09936e-06,2.31738e-08,0.560333
142.46,-5.99818e-06,2.82323e-08,0.560333
142.47,-5.88447e-06,3.29805e-08,0.560333
142.48,-5.75904e-06,3.7434e-08,0.560333
142.49,-5.62266e-06,4.16071e-08,0.560333
142.5,-5.47602e-06,4.55144e-08,0.560334
142.51,-5.31978e-06,4.91699e-08,0.560334
142.52,-5.15456e-06,5.25863e-08,0.560334
142.53,-4.98092e-06,5.57763e-08,0.560334
142.54,-4.79941e-06,5.87518e-08,0.560334
142.55,-4.61054e-06,6.15238e-08,0.560334
142.56,-4.41479e-06,6.41032e-08,0.560334
142.57,-4.21262e-06,6.65001e-08,0.560334
142.58,-4.00447e-06,6.87238e-08,0.560335
142.59,-3.79076e-06,7.07839e-08,0.560335
142.6,-3.57188e-06,7.2689e-08,0.560335
142.61,-3.34823e-06,7.44472e-08,0.560335
142.62,-3.12017e-06,7.60667e-08,0.560335
142.63,-2.88807e-06,7.75542e-08,0.560335
142.64,-2.65228e-06,7.89171e-08,0.560335
142.65,-2.41313e-06,8.01617e-08,0.560335
142.66,-2.17097e-06,8.12942e-08,0.560335
142.67,-1.9261e-06,8.232e-08,0.560335
142.68,-1.67885e-06,8.32448e-08,0.560335
142.69,-1.42954e-06,8.40734e-08,0.560335
142.7,-1.17846e-06,8.48102e-08,0.560335
142.71,-9.25922e-07,8.54598e-08,0.560335
142.72,-6.72219e-07,8.60257e-08,0.560335
142.73,-4.17645e-07,8.65117e-08,0.560336
142.74,-1.62492e-07,8.6921e-08,0.560336
142.75,9.29558e-08,8.72565e-08,0.560336
142.76,3.48412e-07,8.75208e-08,0.560336
142.77,6.03596e-07,8.77156e-08,0.560336
142.78,8.58227e-07,8.78434e-08,0.560336
142.79,1.11203e-06,8.79051e-08,0.560336
142.8,1.36472e-06,8.79022e-08,0.560336
142.81,1.61603e-06,8.78355e-08,0.560336
142.82,1.86568e-06,8.7705e-08,0.560336
142.83,2.1134e-06,8.75101e-08,0.560335
142.84,2.35891e-06,8.72498e-08,0.560335
142.85,2.60194e-06,8.69228e-08,0.560335
142.86,2.84221e-06,8.6527e-08,0.560335
142.87,3.07944e-06,8.6059e-08,0.560335
142.88,3.31336e-06,8.55151e-08,0.560335
142.89,3.54367e-06,8.48897e-08,0.560335
142.9,3.77009e-06,8.4176e-08,0.560335
142.91,3.9923e-06,8.3365e-08,0.560335
142.92,4.21001e-06,8.24461e-08,0.560335
142.93,4.42286e-06,8.14044e-08,0.560335
142.94,4.63052e-06,8.02207e-08,0.560335
142.95,4.83259e-06,7.8871e-08,0.560335
142.96,5.02865e-06,7.73342e-08,0.560335
142.97,5.21831e-06,7.56572e-08,0.560335
142.98,5.40096e-06,7.37778e-08,0.560334
142.99,5.57582e-06,7.15744e-08,0.560334
143,5.7418e-06,6.88606e-08,0.560334
143.01,5.89733e-06,6.53262e-08,0.560334
143.02,6.03854e-06,6.05632e-08,0.560334
143.03,6.14587e-06,5.29528e-08,0.560334
143.04,6.19746e-06,3.88565e-08,0.560334
143.05,6.11805e-06,1.6722e-08,0.560334
143.06,5.94749e-06,2.06579e-08,0.560333
143.07,5.75999e-06,2.42177e-08,0.560333
143.08,5.55685e-06,2.74369e-08,0.560333
143.09,5.33926e-06,3.03484e-08,0.560333
143.1,5.10834e-06,3.29815e-08,0.560333
143.11,4.86513e-06,3.5363e-08,0.560333
143.12,4.61061e-06,3.75168e-08,0.560332
143.13,4.34571e-06,3.94457e-08,0.560332
143.14,4.07164e-06,4.0907e-08,0.560332
143.15,3.78935e-06,4.19728e-08,0.560332
143.16,3.49976e-06,4.29367e-08,0.560332
143.17,3.20352e-06,4.38169e-08,0.560332
143.18,2.90126e-06,4.46184e-08,0.560332
143.19,2.59358e-06,4.53461e-08,0.560332
143.2,2.28105e-06,4.60044e-08,0.560332
143.21,1.96424e-06,4.65974e-08,0.560331
143.22,1.64367e-06,4.71289e-08,0.560331
143.23,1.31986e-06,4.76025e-08,0.560331
143.24,9.93316e-07,4.80212e-08,0.560331
143.25,6.6452e-07,4.8388e-08,0.560331
143.26,3.33949e-07,4.8706e-08,0.560331
143.27,2.06256e-09,4.89767e-08,0.560331
143.28,-3.30687e-07,4.92027e-08,0.560331
143.29,-6.63857e-07,4.93858e-08,0.560331
143.3,-9.97014e-07,4.95274e-08,0.560331
143.31,-1.32973e-06,4.96284e-08,0.560331
143.32,-1.6616e-06,4.96899e-08,0.560331
143.33,-1.99219e-06,4.97127e-08,0.560331
143.34,-2.3211e-06,4.9697e-08,0.560331
143.35,-2.64794e-06,4.9642e-08,0.560331
143.36,-2.97229e-06,4.95477e-08,0.560331
143.37,-3.29375e-06,4.94124e-08,0.560331
143.38,-3.61194e-06,4.92349e-08,0.560331
143.39,-3.92644e-06,4.90119e-08,0.560331
143.4,-4.23686e-06,4.87407e-08,0.560331
143.41,-4.54278e-06,4.84166e-08,0.560331
143.42,-4.84378e-06,4.8033e-08,0.560331
143.43,-5.13942e-06,4.75823e-08,0.560331
143.44,-5.42923e-06,4.7054e-08,0.560331
143.45,-5.71272e-06,4.6433e-08,0.560332
143.46,-5.98933e-06,4.56994e-08,0.560332
143.47,-6.25842e-06,4.4824e-08,0.560332
143.48,-6.51921e-06,4.37647e-08,0.560332
143.49,-6.7707e-06,4.24557e-08,0.560332
143.5,-7.01152e-06,4.07893e-08,0.560332
143.51,-7.2393e-06,3.86579e-08,0.560332
143.52,-7.44032e-06,3.57026e-08,0.560332
143.53,-7.59704e-06,3.00716e-08,0.560332
143.54,-7.66359e-06,1.4859e-08,0.560333
143.55,-7.46714e-06,1.1279e-08,0.560333
